Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
Communication,Networks including the internet,Benefits and drawbacks of each model,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Justify the use of a model for a given situation,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Show understanding of thin-client and thick-client and the differences between them,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,"Show understanding of the bus, star, mesh and hybrid topologies",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Understand how packets are transmitted between two hosts for a given topology,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Justify the use of a topology for a given situation,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Show understanding of cloud computing,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Including the use of public and private clouds,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Benefits and drawbacks of cloud computing,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Show understanding of the differences between and implications of the use of wireless and wired networks,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,"Describe the characteristics of copper cable, fibre-optic cable, radio waves (including WiFi), microwaves, satellites",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Describe the hardware that is used to support a LAN,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Describe the role and function of a router in a network,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Show understanding of Ethernet and how collisions are detected and avoided,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Including Carrier Sense Multiple Access/Collision Detection (CSMA/CD),Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Show understanding of bit streaming,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,"Methods of bit streaming, i.e. real-time and on-demand",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Importance of bit rates broadband speed on bit streaming,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Communication,Networks including the internet,Show understanding of the differences between the World Wide Web (WWW) and the internet,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
