Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
Financial accounting (AS Level),Reconciliation and verification,the benefits and limitations of reconciliation and verification procedures,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 Fundamentals of Accounting,9706/2,105,90,36
Financial accounting (AS Level),Trial balance,errors which affect the trial balance,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9706/1,60,30,28
Financial accounting (AS Level),Trial balance,errors which affect the trial balance,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9706/1,60,30,14
Financial accounting (AS Level),Trial balance,errors which affect the trial balance,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 Fundamentals of Accounting,9706/2,105,90,72
Financial accounting (AS Level),Trial balance,errors which affect the trial balance,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 Fundamentals of Accounting,9706/2,105,90,36
Financial accounting (AS Level),Trial balance,errors which do not affect the trial balance: omission; commission; principle; original entry; reversal; compensating,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9706/1,60,30,28
Financial accounting (AS Level),Trial balance,errors which do not affect the trial balance: omission; commission; principle; original entry; reversal; compensating,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9706/1,60,30,14
Financial accounting (AS Level),Trial balance,errors which do not affect the trial balance: omission; commission; principle; original entry; reversal; compensating,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 Fundamentals of Accounting,9706/2,105,90,72
Financial accounting (AS Level),Trial balance,errors which do not affect the trial balance: omission; commission; principle; original entry; reversal; compensating,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 Fundamentals of Accounting,9706/2,105,90,36
Financial accounting (AS Level),Trial balance,how to prepare ledger accounts and journal entries to correct errors using a suspense account,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9706/1,60,30,28
Financial accounting (AS Level),Trial balance,how to prepare ledger accounts and journal entries to correct errors using a suspense account,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9706/1,60,30,14
Financial accounting (AS Level),Trial balance,how to prepare ledger accounts and journal entries to correct errors using a suspense account,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 Fundamentals of Accounting,9706/2,105,90,72
Financial accounting (AS Level),Trial balance,how to prepare ledger accounts and journal entries to correct errors using a suspense account,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 Fundamentals of Accounting,9706/2,105,90,36
Financial accounting (AS Level),Trial balance,the effect on the financial statements of the correction of errors,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 Multiple Choice,9706/1,60,30,28
Financial accounting (AS Level),Trial balance,the effect on the financial statements of the correction of errors,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 Multiple Choice,9706/1,60,30,14
Financial accounting (AS Level),Trial balance,the effect on the financial statements of the correction of errors,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 Fundamentals of Accounting,9706/2,105,90,72
Financial accounting (AS Level),Trial balance,the effect on the financial statements of the correction of errors,Accounting,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 Fundamentals of Accounting,9706/2,105,90,36
