Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
2 The price system and the microeconomy (AS Level),2.4 The interaction of demand and supply,2.4.3 relationships between different markets: • joint demand (complements) • alternative demand (substitutes) • derived demand • joint supply,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
2 The price system and the microeconomy (AS Level),2.4 The interaction of demand and supply,"2.4.4 functions of price in resource allocation; rationing, signalling (transmission of preferences) and incentivising",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
2 The price system and the microeconomy (AS Level),2.4 The interaction of demand and supply,"2.4.4 functions of price in resource allocation; rationing, signalling (transmission of preferences) and incentivising",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
2 The price system and the microeconomy (AS Level),2.4 The interaction of demand and supply,"2.4.4 functions of price in resource allocation; rationing, signalling (transmission of preferences) and incentivising",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
2 The price system and the microeconomy (AS Level),2.4 The interaction of demand and supply,"2.4.4 functions of price in resource allocation; rationing, signalling (transmission of preferences) and incentivising",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.1 meaning and significance of consumer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.1 meaning and significance of consumer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.1 meaning and significance of consumer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.1 meaning and significance of consumer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.2 meaning and significance of producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.2 meaning and significance of producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.2 meaning and significance of producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.2 meaning and significance of producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.3 causes of changes in consumer and producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.3 causes of changes in consumer and producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.3 causes of changes in consumer and producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.3 causes of changes in consumer and producer surplus,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.4 significance of price elasticity of demand and of supply in determining the extent of these changes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.4 significance of price elasticity of demand and of supply in determining the extent of these changes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.4 significance of price elasticity of demand and of supply in determining the extent of these changes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
2 The price system and the microeconomy (AS Level),2.5 Consumer and producer surplus,2.5.4 significance of price elasticity of demand and of supply in determining the extent of these changes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.1 addressing the non-provision of public goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.1 addressing the non-provision of public goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.1 addressing the non-provision of public goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.1 addressing the non-provision of public goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.2 addressing the over-consumption of demerit goods and the under-consumption of merit goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.2 addressing the over-consumption of demerit goods and the under-consumption of merit goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.2 addressing the over-consumption of demerit goods and the under-consumption of merit goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.2 addressing the over-consumption of demerit goods and the under-consumption of merit goods,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.3 controlling prices in markets,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.3 controlling prices in markets,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.3 controlling prices in markets,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.1 Reasons for government intervention in markets,3.1.3 controlling prices in markets,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.1 impact and incidence of specific indirect taxes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.1 impact and incidence of specific indirect taxes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.1 impact and incidence of specific indirect taxes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.1 impact and incidence of specific indirect taxes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.2 impact and incidence of subsidies,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.2 impact and incidence of subsidies,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.2 impact and incidence of subsidies,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.2 impact and incidence of subsidies,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.3 direct provision of goods and services,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.3 direct provision of goods and services,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.3 direct provision of goods and services,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.3 direct provision of goods and services,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.4 maximum and minimum prices,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.4 maximum and minimum prices,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.4 maximum and minimum prices,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.4 maximum and minimum prices,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.5 buffer stock schemes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.5 buffer stock schemes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.5 buffer stock schemes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.5 buffer stock schemes,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.6 provision of information,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.6 provision of information,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.6 provision of information,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.2 Methods and effects of government intervention in markets,3.2.6 provision of information,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.1 difference between income as a flow concept and wealth as a stock concept,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.1 difference between income as a flow concept and wealth as a stock concept,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.1 difference between income as a flow concept and wealth as a stock concept,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.1 difference between income as a flow concept and wealth as a stock concept,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.2 measuring income and wealth inequality: • Gini coefficient (calculation not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.2 measuring income and wealth inequality: • Gini coefficient (calculation not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.2 measuring income and wealth inequality: • Gini coefficient (calculation not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.2 measuring income and wealth inequality: • Gini coefficient (calculation not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.3 economic reasons for inequality of income and wealth,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.3 economic reasons for inequality of income and wealth,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.3 economic reasons for inequality of income and wealth,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,3.3.3 economic reasons for inequality of income and wealth,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,"3.3.4 policies to redistribute income and wealth: • minimum wage • transfer payments • progressive income taxes, inheritance and capital taxes • state provision of essential goods and services",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,"3.3.4 policies to redistribute income and wealth: • minimum wage • transfer payments • progressive income taxes, inheritance and capital taxes • state provision of essential goods and services",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,"3.3.4 policies to redistribute income and wealth: • minimum wage • transfer payments • progressive income taxes, inheritance and capital taxes • state provision of essential goods and services",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
3 Government microeconomy intervention (AS Level),3.3 Addressing income and wealth inequality,"3.3.4 policies to redistribute income and wealth: • minimum wage • transfer payments • progressive income taxes, inheritance and capital taxes • state provision of essential goods and services",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.1 meaning of national income,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.1 meaning of national income,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.1 meaning of national income,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.1 meaning of national income,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.2 measurement of national income: • Gross Domestic Product (GDP) • Gross National Income (GNI) • Net National Income (NNI),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.2 measurement of national income: • Gross Domestic Product (GDP) • Gross National Income (GNI) • Net National Income (NNI),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.2 measurement of national income: • Gross Domestic Product (GDP) • Gross National Income (GNI) • Net National Income (NNI),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.2 measurement of national income: • Gross Domestic Product (GDP) • Gross National Income (GNI) • Net National Income (NNI),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.3 adjustment of measures from market prices to basic prices,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.3 adjustment of measures from market prices to basic prices,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.3 adjustment of measures from market prices to basic prices,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.3 adjustment of measures from market prices to basic prices,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.4 adjustment of measures from gross values to net values,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.4 adjustment of measures from gross values to net values,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.4 adjustment of measures from gross values to net values,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
4 The Macroeconomy (AS Level),4.1 National income statistics,4.1.4 adjustment of measures from gross values to net values,Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,"4.2.1 circular flow of income in a closed economy and an open economy: the flow of income between households, firms and government and the international economy",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,"4.2.1 circular flow of income in a closed economy and an open economy: the flow of income between households, firms and government and the international economy",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,"4.2.1 circular flow of income in a closed economy and an open economy: the flow of income between households, firms and government and the international economy",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,"4.2.1 circular flow of income in a closed economy and an open economy: the flow of income between households, firms and government and the international economy",Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,4.2.2 injections and leakages (multiplier not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,4.2.2 injections and leakages (multiplier not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,4.2.2 injections and leakages (multiplier not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,4.2.2 injections and leakages (multiplier not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,4.2.3 equilibrium and disequilibrium (marginal and average propensities not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,4.2.3 equilibrium and disequilibrium (marginal and average propensities not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,4.2.3 equilibrium and disequilibrium (marginal and average propensities not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
4 The Macroeconomy (AS Level),4.2 Introduction to the circular flow of income,4.2.3 equilibrium and disequilibrium (marginal and average propensities not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
4 The Macroeconomy (AS Level),4.3 Aggregate Demand and Aggregate Supply analysis,4.3.1 definition of Aggregate Demand (AD),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
4 The Macroeconomy (AS Level),4.3 Aggregate Demand and Aggregate Supply analysis,4.3.1 definition of Aggregate Demand (AD),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
4 The Macroeconomy (AS Level),4.3 Aggregate Demand and Aggregate Supply analysis,4.3.1 definition of Aggregate Demand (AD),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
4 The Macroeconomy (AS Level),4.3 Aggregate Demand and Aggregate Supply analysis,4.3.1 definition of Aggregate Demand (AD),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
4 The Macroeconomy (AS Level),4.3 Aggregate Demand and Aggregate Supply analysis,4.3.2 components of AD and their meanings: AD = C + I + G + (X – M),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
4 The Macroeconomy (AS Level),4.3 Aggregate Demand and Aggregate Supply analysis,4.3.2 components of AD and their meanings: AD = C + I + G + (X – M),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
4 The Macroeconomy (AS Level),4.3 Aggregate Demand and Aggregate Supply analysis,4.3.2 components of AD and their meanings: AD = C + I + G + (X – M),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,17
4 The Macroeconomy (AS Level),4.3 Aggregate Demand and Aggregate Supply analysis,4.3.2 components of AD and their meanings: AD = C + I + G + (X – M),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,A Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,33
4 The Macroeconomy (AS Level),4.3 Aggregate Demand and Aggregate Supply analysis,4.3.3 determinants of AD (detailed knowledge of the components of AD is not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - AS Level Multiple Choice,9708/1,60,30,33
4 The Macroeconomy (AS Level),4.3 Aggregate Demand and Aggregate Supply analysis,4.3.3 determinants of AD (detailed knowledge of the components of AD is not required),Economics,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 2 - AS Level Data Response and Essays,9708/2,120,60,67
